"participant","accuracy","rt","stimulus","age","gender"
48,"1","571","produces",31,"male"
48,"1","544","averts",31,"male"
48,"1","1103","starts",31,"male"
48,"1","1326","influences",31,"male"
48,"0","1051","predicts",31,"male"
48,"1","692","halts",31,"male"
48,"1","564","blocks",31,"male"
48,"1","554","ceases",31,"male"
48,"1","464","blocks",31,"male"
48,"1","610","averts",31,"male"
48,"1","509","stops",31,"male"
48,"0","805","starts",31,"male"
48,"1","568","leads to",31,"male"
48,"0","797","affects",31,"male"
48,"1","625","ceases",31,"male"
48,"1","620","avoids",31,"male"
48,"1","527","ends",31,"male"
48,"1","702","produces",31,"male"
48,"1","661","halts",31,"male"
48,"1","519","determines",31,"male"
48,"1","598","precludes",31,"male"
48,"1","603","results in",31,"male"
48,"1","1010","avoids",31,"male"
48,"0","821","starts",31,"male"
48,"0","1039","affects",31,"male"
48,"1","736","produces",31,"male"
48,"1","646","averts",31,"male"
48,"0","960","precludes",31,"male"
48,"1","517","blocks",31,"male"
48,"1","516","halts",31,"male"
48,"1","779","leads to",31,"male"
48,"1","640","ceases",31,"male"
48,"1","578","ends",31,"male"
48,"1","535","stops",31,"male"
48,"1","534","determines",31,"male"
48,"0","1165","influences",31,"male"
48,"0","1489","predicts",31,"male"
48,"1","831","stops",31,"male"
48,"1","521","results in",31,"male"
48,"0","1033","blocks",31,"male"
48,"1","570","halts",31,"male"
48,"1","455","ends",31,"male"
48,"1","449","ceases",31,"male"
48,"0","1003","influences",31,"male"
48,"1","686","averts",31,"male"
48,"0","1142","precludes",31,"male"
48,"1","579","avoids",31,"male"
48,"1","616","determines",31,"male"
48,"1","667","ends",31,"male"
48,"1","556","results in",31,"male"
48,"1","754","ceases",31,"male"
48,"1","631","leads to",31,"male"
48,"0","1274","produces",31,"male"
48,"1","610","blocks",31,"male"
48,"0","1102","precludes",31,"male"
48,"1","1268","predicts",31,"male"
48,"0","1371","starts",31,"male"
48,"1","646","affects",31,"male"
48,"1","585","stops",31,"male"
48,"1","509","starts",31,"male"
48,"1","621","predicts",31,"male"
48,"1","784","determines",31,"male"
48,"1","596","influences",31,"male"
48,"1","737","produces",31,"male"
48,"1","655","affects",31,"male"
48,"1","553","leads to",31,"male"
48,"1","687","results in",31,"male"
48,"1","631","determines",31,"male"
48,"1","506","halts",31,"male"
48,"1","530","starts",31,"male"
48,"1","817","results in",31,"male"
48,"1","564","averts",31,"male"
48,"1","562","avoids",31,"male"
48,"0","888","halts",31,"male"
48,"1","591","leads to",31,"male"
48,"0","1179","precludes",31,"male"
48,"1","527","stops",31,"male"
48,"1","534","predicts",31,"male"
48,"1","676","ends",31,"male"
48,"1","1589","affects",31,"male"
48,"1","888","influences",31,"male"
48,"0","1440","produces",31,"male"
48,"1","560","starts",31,"male"
48,"1","630","influences",31,"male"
48,"1","937","determines",31,"male"
48,"1","511","blocks",31,"male"
48,"1","735","affects",31,"male"
48,"1","725","averts",31,"male"
48,"1","772","ceases",31,"male"
48,"1","569","avoids",31,"male"
48,"1","478","stops",31,"male"
48,"1","535","ends",31,"male"
48,"1","518","halts",31,"male"
48,"1","501","blocks",31,"male"
48,"1","733","leads to",31,"male"
48,"1","1580","results in",31,"male"
48,"1","591","avoids",31,"male"
48,"0","1419","precludes",31,"male"
48,"1","692","produces",31,"male"
48,"1","589","averts",31,"male"
48,"1","609","predicts",31,"male"
48,"1","565","ceases",31,"male"
48,"1","801","results in",31,"male"
48,"1","540","starts",31,"male"
48,"0","971","averts",31,"male"
48,"0","999","determines",31,"male"
48,"1","610","stops",31,"male"
48,"1","470","blocks",31,"male"
48,"1","575","affects",31,"male"
48,"0","1004","halts",31,"male"
48,"1","1726","avoids",31,"male"
48,"1","627","leads to",31,"male"
48,"1","511","predicts",31,"male"
48,"0","1055","influences",31,"male"
48,"0","1007","precludes",31,"male"
48,"1","561","ends",31,"male"
48,"1","1111","produces",31,"male"
48,"1","542","ceases",31,"male"
48,"1","564","leads to",31,"male"
48,"1","1026","influences",31,"male"
48,"1","508","ends",31,"male"
48,"1","580","avoids",31,"male"
48,"0","1098","precludes",31,"male"
48,"1","512","blocks",31,"male"
48,"1","592","results in",31,"male"
48,"1","541","ceases",31,"male"
48,"1","515","averts",31,"male"
48,"1","595","starts",31,"male"
48,"1","903","produces",31,"male"
48,"1","567","determines",31,"male"
48,"1","556","halts",31,"male"
48,"1","562","stops",31,"male"
48,"1","600","affects",31,"male"
48,"0","979","predicts",31,"male"
48,"1","647","affects",31,"male"
48,"1","601","results in",31,"male"
48,"1","469","leads to",31,"male"
48,"1","702","determines",31,"male"
48,"1","582","blocks",31,"male"
48,"1","667","predicts",31,"male"
48,"1","516","produces",31,"male"
48,"1","547","avoids",31,"male"
48,"0","1234","precludes",31,"male"
48,"1","539","stops",31,"male"
48,"1","625","influences",31,"male"
48,"1","828","starts",31,"male"
48,"1","1151","determines",31,"male"
48,"1","500","ends",31,"male"
48,"1","500","halts",31,"male"
48,"1","532","averts",31,"male"
48,"1","515","produces",31,"male"
48,"1","587","ceases",31,"male"
48,"1","551","starts",31,"male"
48,"1","597","influences",31,"male"
48,"1","522","halts",31,"male"
48,"1","497","stops",31,"male"
48,"1","474","ends",31,"male"
48,"1","531","averts",31,"male"
48,"1","554","ceases",31,"male"
48,"1","1000","precludes",31,"male"
48,"0","907","affects",31,"male"
48,"1","602","avoids",31,"male"
48,"1","525","blocks",31,"male"
48,"1","517","results in",31,"male"
48,"0","1004","precludes",31,"male"
48,"1","862","stops",31,"male"
48,"1","552","leads to",31,"male"
48,"0","853","predicts",31,"male"
48,"1","542","influences",31,"male"
48,"1","500","results in",31,"male"
48,"0","893","ends",31,"male"
48,"1","732","blocks",31,"male"
48,"0","1050","determines",31,"male"
48,"1","524","ceases",31,"male"
48,"1","1114","affects",31,"male"
48,"1","513","halts",31,"male"
48,"1","521","starts",31,"male"
48,"1","520","avoids",31,"male"
48,"1","530","averts",31,"male"
48,"1","695","leads to",31,"male"
48,"1","911","produces",31,"male"
48,"1","566","predicts",31,"male"
74,"1","3468","blocks",59,"male"
74,"1","1461","leads to",59,"male"
74,"1","2640","ceases",59,"male"
74,"1","1474","affects",59,"male"
74,"1","1037","ends",59,"male"
74,"1","1032","results in",59,"male"
74,"1","1334","precludes",59,"male"
74,"1","2878","starts",59,"male"
74,"1","1399","determines",59,"male"
74,"1","1311","averts",59,"male"
74,"1","1057","influences",59,"male"
74,"1","1031","produces",59,"male"
74,"1","1879","predicts",59,"male"
74,"1","1891","affects",59,"male"
74,"1","1228","stops",59,"male"
74,"1","1041","leads to",59,"male"
74,"1","1004","results in",59,"male"
74,"1","982","produces",59,"male"
74,"1","1064","determines",59,"male"
74,"1","1417","predicts",59,"male"
74,"1","874","avoids",59,"male"
74,"1","990","halts",59,"male"
74,"1","1290","stops",59,"male"
74,"1","771","halts",59,"male"
74,"1","1900","influences",59,"male"
74,"1","1373","starts",59,"male"
74,"1","826","precludes",59,"male"
74,"1","1058","influences",59,"male"
74,"1","930","produces",59,"male"
74,"1","1159","leads to",59,"male"
74,"1","804","averts",59,"male"
74,"1","987","predicts",59,"male"
74,"1","961","affects",59,"male"
74,"1","1320","ends",59,"male"
74,"1","1205","determines",59,"male"
74,"1","994","results in",59,"male"
74,"1","775","blocks",59,"male"
74,"1","801","avoids",59,"male"
74,"1","738","starts",59,"male"
74,"0","3116","ceases",59,"male"
74,"1","1038","halts",59,"male"
74,"1","827","predicts",59,"male"
74,"1","756","averts",59,"male"
74,"1","991","determines",59,"male"
74,"1","757","blocks",59,"male"
74,"1","917","influences",59,"male"
74,"1","1007","ceases",59,"male"
74,"1","791","precludes",59,"male"
74,"1","1059","ends",59,"male"
74,"1","761","avoids",59,"male"
74,"1","651","stops",59,"male"
74,"1","555","halts",59,"male"
74,"1","639","averts",59,"male"
74,"1","774","produces",59,"male"
74,"1","878","affects",59,"male"
74,"1","1454","blocks",59,"male"
74,"1","630","avoids",59,"male"
74,"1","1453","leads to",59,"male"
74,"1","1193","ends",59,"male"
74,"1","1060","starts",59,"male"
74,"1","999","results in",59,"male"
74,"1","1490","ceases",59,"male"
74,"1","829","affects",59,"male"
74,"1","835","stops",59,"male"
74,"1","1929","influences",59,"male"
74,"1","673","precludes",59,"male"
74,"1","2183","stops",59,"male"
74,"1","1096","ends",59,"male"
74,"1","764","produces",59,"male"
74,"1","2637","ceases",59,"male"
74,"1","750","predicts",59,"male"
74,"1","651","averts",59,"male"
74,"1","923","determines",59,"male"
74,"1","771","blocks",59,"male"
74,"1","689","avoids",59,"male"
74,"1","966","results in",59,"male"
74,"1","748","halts",59,"male"
74,"1","1045","leads to",59,"male"
74,"1","948","starts",59,"male"
74,"1","761","precludes",59,"male"
74,"1","2769","influences",59,"male"
74,"1","1639","stops",59,"male"
74,"1","861","produces",59,"male"
74,"1","787","blocks",59,"male"
74,"1","1263","leads to",59,"male"
74,"1","1069","starts",59,"male"
74,"1","628","averts",59,"male"
74,"1","643","halts",59,"male"
74,"1","780","precludes",59,"male"
74,"1","689","ceases",59,"male"
74,"1","688","results in",59,"male"
74,"1","1209","ends",59,"male"
74,"1","662","avoids",59,"male"
74,"1","633","stops",59,"male"
74,"1","510","halts",59,"male"
74,"1","716","affects",59,"male"
74,"1","792","determines",59,"male"
74,"1","664","averts",59,"male"
74,"1","714","precludes",59,"male"
74,"1","812","predicts",59,"male"
74,"1","711","predicts",59,"male"
74,"1","869","results in",59,"male"
74,"1","712","avoids",59,"male"
74,"1","814","leads to",59,"male"
74,"1","1001","starts",59,"male"
74,"1","720","produces",59,"male"
74,"1","686","ends",59,"male"
74,"1","743","determines",59,"male"
74,"1","1055","affects",59,"male"
74,"1","847","ceases",59,"male"
74,"1","1012","blocks",59,"male"
74,"1","680","precludes",59,"male"
74,"1","749","influences",59,"male"
74,"1","1063","leads to",59,"male"
74,"1","868","affects",59,"male"
74,"1","643","blocks",59,"male"
74,"1","950","starts",59,"male"
74,"1","1033","ends",59,"male"
74,"1","827","determines",59,"male"
74,"1","808","produces",59,"male"
74,"1","739","avoids",59,"male"
74,"1","863","influences",59,"male"
74,"1","736","averts",59,"male"
74,"1","570","halts",59,"male"
74,"1","525","ceases",59,"male"
74,"1","616","stops",59,"male"
74,"1","543","averts",59,"male"
74,"1","769","precludes",59,"male"
74,"1","539","halts",59,"male"
74,"1","514","avoids",59,"male"
74,"1","563","blocks",59,"male"
74,"1","727","predicts",59,"male"
74,"1","809","results in",59,"male"
74,"1","773","influences",59,"male"
74,"1","980","ceases",59,"male"
74,"1","701","stops",59,"male"
74,"1","823","predicts",59,"male"
74,"1","625","ends",59,"male"
74,"1","498","blocks",59,"male"
74,"1","478","stops",59,"male"
74,"1","919","affects",59,"male"
74,"1","726","results in",59,"male"
74,"1","918","precludes",59,"male"
74,"1","711","leads to",59,"male"
74,"1","746","starts",59,"male"
74,"1","638","determines",59,"male"
74,"1","555","produces",59,"male"
74,"1","598","influences",59,"male"
74,"1","721","avoids",59,"male"
74,"1","935","ends",59,"male"
74,"1","764","affects",59,"male"
74,"1","672","ceases",59,"male"
74,"1","659","results in",59,"male"
74,"1","622","averts",59,"male"
74,"1","675","predicts",59,"male"
74,"1","912","produces",59,"male"
74,"1","616","leads to",59,"male"
74,"1","875","starts",59,"male"
74,"1","588","determines",59,"male"
74,"1","596","halts",59,"male"
74,"1","3920","results in",59,"male"
74,"1","623","starts",59,"male"
74,"1","1257","ends",59,"male"
74,"1","742","stops",59,"male"
74,"1","751","leads to",59,"male"
74,"1","770","ceases",59,"male"
74,"1","998","determines",59,"male"
74,"1","799","affects",59,"male"
74,"1","632","avoids",59,"male"
74,"1","647","produces",59,"male"
74,"1","680","influences",59,"male"
74,"1","866","predicts",59,"male"
74,"1","1032","affects",59,"male"
74,"1","718","determines",59,"male"
74,"1","716","averts",59,"male"
74,"1","868","influences",59,"male"
74,"1","540","results in",59,"male"
74,"1","556","blocks",59,"male"
74,"1","830","precludes",59,"male"
74,"1","570","halts",59,"male"
74,"1","695","leads to",59,"male"
74,"1","848","ends",59,"male"
74,"1","610","ceases",59,"male"
74,"1","701","predicts",59,"male"
74,"1","636","starts",59,"male"
74,"1","677","produces",59,"male"
74,"1","726","influences",59,"male"
74,"1","660","results in",59,"male"
74,"1","525","produces",59,"male"
74,"1","756","precludes",59,"male"
74,"1","669","determines",59,"male"
74,"1","671","avoids",59,"male"
74,"1","668","starts",59,"male"
74,"1","793","stops",59,"male"
74,"1","674","blocks",59,"male"
74,"1","798","affects",59,"male"
74,"1","730","leads to",59,"male"
74,"1","669","averts",59,"male"
74,"1","572","halts",59,"male"
74,"1","546","avoids",59,"male"
74,"1","593","precludes",59,"male"
74,"1","622","predicts",59,"male"
74,"1","552","predicts",59,"male"
74,"1","533","results in",59,"male"
74,"1","551","halts",59,"male"
74,"1","528","stops",59,"male"
74,"1","461","averts",59,"male"
74,"1","660","ends",59,"male"
74,"1","821","ceases",59,"male"
74,"1","659","determines",59,"male"
74,"1","679","blocks",59,"male"
74,"1","892","ceases",59,"male"
74,"1","716","precludes",59,"male"
74,"1","617","ends",59,"male"
74,"1","656","affects",59,"male"
74,"1","862","averts",59,"male"
74,"1","565","halts",59,"male"
74,"1","708","influences",59,"male"
74,"1","697","produces",59,"male"
74,"1","622","blocks",59,"male"
74,"1","848","stops",59,"male"
74,"1","638","leads to",59,"male"
74,"1","685","starts",59,"male"
74,"1","665","avoids",59,"male"
74,"1","727","produces",59,"male"
74,"1","1436","determines",59,"male"
74,"1","682","precludes",59,"male"
74,"1","526","halts",59,"male"
74,"1","885","leads to",59,"male"
74,"1","719","influences",59,"male"
74,"1","664","predicts",59,"male"
74,"1","631","ceases",59,"male"
74,"1","609","averts",59,"male"
74,"1","636","results in",59,"male"
74,"1","710","ends",59,"male"
74,"1","617","starts",59,"male"
74,"1","573","avoids",59,"male"
74,"1","789","stops",59,"male"
74,"1","779","affects",59,"male"
74,"1","778","blocks",59,"male"
53,"1","2531","avoids",25,"male"
53,"1","910","produces",25,"male"
53,"1","1940","averts",25,"male"
53,"1","780","affects",25,"male"
53,"1","696","stops",25,"male"
53,"1","1051","precludes",25,"male"
53,"1","654","ceases",25,"male"
53,"1","620","blocks",25,"male"
53,"1","784","results in",25,"male"
53,"1","1041","predicts",25,"male"
53,"1","640","determines",25,"male"
53,"1","649","ends",25,"male"
53,"1","724","halts",25,"male"
53,"1","1431","leads to",25,"male"
53,"1","584","ends",25,"male"
53,"1","1225","avoids",25,"male"
53,"1","777","influences",25,"male"
53,"1","672","blocks",25,"male"
53,"1","593","stops",25,"male"
53,"1","689","starts",25,"male"
53,"1","651","determines",25,"male"
53,"1","629","averts",25,"male"
53,"1","720","halts",25,"male"
53,"1","570","starts",25,"male"
53,"1","654","leads to",25,"male"
53,"1","1170","influences",25,"male"
53,"1","575","results in",25,"male"
53,"1","516","affects",25,"male"
53,"1","988","precludes",25,"male"
53,"1","665","predicts",25,"male"
53,"1","1018","produces",25,"male"
53,"1","703","ceases",25,"male"
53,"1","657","averts",25,"male"
53,"1","487","ends",25,"male"
53,"1","555","determines",25,"male"
53,"1","563","avoids",25,"male"
53,"1","638","predicts",25,"male"
53,"1","730","halts",25,"male"
53,"1","666","leads to",25,"male"
53,"1","722","results in",25,"male"
53,"1","812","precludes",25,"male"
53,"1","637","stops",25,"male"
53,"1","643","produces",25,"male"
53,"1","562","starts",25,"male"
53,"1","656","ceases",25,"male"
53,"1","667","influences",25,"male"
53,"1","659","blocks",25,"male"
53,"1","578","affects",25,"male"
53,"1","724","halts",25,"male"
53,"1","494","ends",25,"male"
53,"1","557","influences",25,"male"
53,"1","908","predicts",25,"male"
53,"1","604","results in",25,"male"
53,"1","545","starts",25,"male"
53,"1","478","stops",25,"male"
53,"1","542","determines",25,"male"
53,"1","528","avoids",25,"male"
53,"1","658","affects",25,"male"
53,"1","621","precludes",25,"male"
53,"1","654","averts",25,"male"
53,"1","488","blocks",25,"male"
53,"1","434","ceases",25,"male"
53,"1","504","precludes",25,"male"
53,"1","494","blocks",25,"male"
53,"1","437","stops",25,"male"
53,"1","464","ends",25,"male"
53,"1","537","leads to",25,"male"
53,"1","442","produces",25,"male"
53,"1","549","avoids",25,"male"
53,"1","535","averts",25,"male"
53,"1","517","produces",25,"male"
53,"1","614","ceases",25,"male"
53,"1","648","determines",25,"male"
53,"1","727","predicts",25,"male"
53,"1","522","influences",25,"male"
53,"1","518","leads to",25,"male"
53,"1","501","affects",25,"male"
53,"1","689","halts",25,"male"
53,"1","621","results in",25,"male"
53,"1","499","starts",25,"male"
53,"1","738","leads to",25,"male"
53,"1","606","halts",25,"male"
53,"1","854","results in",25,"male"
53,"1","501","predicts",25,"male"
53,"1","546","avoids",25,"male"
53,"1","637","precludes",25,"male"
53,"1","492","blocks",25,"male"
53,"1","624","affects",25,"male"
53,"1","532","starts",25,"male"
53,"1","552","influences",25,"male"
53,"1","477","produces",25,"male"
53,"1","411","averts",25,"male"
53,"1","567","determines",25,"male"
53,"1","529","ceases",25,"male"
53,"1","463","stops",25,"male"
53,"1","439","ends",25,"male"
53,"1","550","leads to",25,"male"
53,"1","641","starts",25,"male"
53,"0","901","affects",25,"male"
53,"1","596","avoids",25,"male"
53,"1","582","influences",25,"male"
53,"1","494","determines",25,"male"
53,"1","575","blocks",25,"male"
53,"1","661","results in",25,"male"
53,"1","626","averts",25,"male"
53,"1","802","predicts",25,"male"
53,"1","549","produces",25,"male"
53,"1","506","stops",25,"male"
53,"1","609","affects",25,"male"
53,"1","959","precludes",25,"male"
53,"1","453","ceases",25,"male"
53,"1","472","ends",25,"male"
53,"1","508","halts",25,"male"
53,"1","521","leads to",25,"male"
53,"1","567","halts",25,"male"
53,"1","509","avoids",25,"male"
53,"1","658","results in",25,"male"
53,"1","678","ceases",25,"male"
53,"1","595","blocks",25,"male"
53,"1","449","ends",25,"male"
53,"0","1000","predicts",25,"male"
53,"1","678","precludes",25,"male"
53,"1","681","stops",25,"male"
53,"1","534","averts",25,"male"
53,"1","479","produces",25,"male"
53,"1","532","starts",25,"male"
53,"1","485","determines",25,"male"
53,"1","534","influences",25,"male"
53,"1","533","avoids",25,"male"
53,"1","650","predicts",25,"male"
53,"1","644","ceases",25,"male"
53,"1","576","determines",25,"male"
53,"1","640","starts",25,"male"
53,"1","451","blocks",25,"male"
53,"1","492","stops",25,"male"
53,"1","442","ends",25,"male"
53,"1","664","precludes",25,"male"
53,"1","527","leads to",25,"male"
53,"1","715","halts",25,"male"
53,"1","907","affects",25,"male"
53,"1","525","produces",25,"male"
53,"1","527","averts",25,"male"
53,"1","676","precludes",25,"male"
53,"1","489","stops",25,"male"
53,"1","766","influences",25,"male"
53,"1","977","results in",25,"male"
53,"1","550","blocks",25,"male"
53,"1","536","avoids",25,"male"
53,"1","626","ceases",25,"male"
53,"1","701","predicts",25,"male"
53,"1","539","averts",25,"male"
53,"1","744","halts",25,"male"
53,"1","1268","results in",25,"male"
53,"1","491","starts",25,"male"
53,"1","521","produces",25,"male"
53,"1","466","influences",25,"male"
53,"1","488","leads to",25,"male"
53,"1","421","ends",25,"male"
53,"1","631","determines",25,"male"
53,"1","756","affects",25,"male"
53,"1","1667","results in",25,"male"
53,"1","581","halts",25,"male"
53,"1","802","predicts",25,"male"
53,"1","675","blocks",25,"male"
53,"1","580","affects",25,"male"
53,"1","524","influences",25,"male"
53,"1","521","leads to",25,"male"
53,"1","524","avoids",25,"male"
53,"1","571","precludes",25,"male"
53,"1","513","ceases",25,"male"
53,"1","512","starts",25,"male"
53,"1","516","produces",25,"male"
53,"1","1142","averts",25,"male"
53,"1","429","stops",25,"male"
53,"1","475","determines",25,"male"
53,"1","494","ends",25,"male"
53,"1","475","produces",25,"male"
53,"1","489","predicts",25,"male"
53,"1","526","averts",25,"male"
53,"1","572","leads to",25,"male"
53,"1","525","avoids",25,"male"
53,"0","845","stops",25,"male"
53,"1","491","ends",25,"male"
53,"1","496","starts",25,"male"
53,"1","487","determines",25,"male"
53,"1","646","precludes",25,"male"
53,"1","643","results in",25,"male"
53,"1","642","halts",25,"male"
53,"1","703","influences",25,"male"
53,"1","455","affects",25,"male"
53,"1","502","ceases",25,"male"
53,"1","542","predicts",25,"male"
53,"1","484","blocks",25,"male"
53,"1","613","leads to",25,"male"
53,"1","642","results in",25,"male"
53,"1","524","ceases",25,"male"
53,"1","477","averts",25,"male"
53,"1","387","ends",25,"male"
53,"1","456","starts",25,"male"
53,"1","656","stops",25,"male"
53,"1","498","avoids",25,"male"
53,"1","503","produces",25,"male"
53,"1","565","blocks",25,"male"
53,"1","1146","halts",25,"male"
53,"1","516","influences",25,"male"
53,"1","552","affects",25,"male"
53,"0","976","precludes",25,"male"
53,"1","521","determines",25,"male"
53,"1","510","halts",25,"male"
53,"1","500","blocks",25,"male"
53,"1","514","starts",25,"male"
53,"1","583","ceases",25,"male"
53,"1","656","predicts",25,"male"
53,"1","491","stops",25,"male"
53,"1","566","avoids",25,"male"
53,"1","552","precludes",25,"male"
53,"1","615","ends",25,"male"
53,"1","491","averts",25,"male"
53,"1","472","determines",25,"male"
53,"1","544","leads to",25,"male"
53,"1","593","ceases",25,"male"
53,"1","568","produces",25,"male"
53,"1","548","ends",25,"male"
53,"1","539","affects",25,"male"
53,"1","568","halts",25,"male"
53,"1","796","results in",25,"male"
53,"1","438","influences",25,"male"
53,"0","1153","stops",25,"male"
53,"1","565","blocks",25,"male"
53,"1","506","leads to",25,"male"
53,"1","562","avoids",25,"male"
53,"1","544","produces",25,"male"
53,"1","490","influences",25,"male"
53,"0","824","predicts",25,"male"
53,"1","703","precludes",25,"male"
53,"1","920","results in",25,"male"
53,"1","499","averts",25,"male"
53,"1","469","determines",25,"male"
53,"1","785","affects",25,"male"
53,"1","532","starts",25,"male"
78,"1","2652","ceases",26,"female"
78,"0","5430","precludes",26,"female"
78,"1","1205","blocks",26,"female"
78,"1","775","averts",26,"female"
78,"1","1054","avoids",26,"female"
78,"1","1565","halts",26,"female"
78,"1","1227","influences",26,"female"
78,"1","901","leads to",26,"female"
78,"1","1268","ends",26,"female"
78,"1","1220","predicts",26,"female"
78,"1","1232","stops",26,"female"
78,"1","902","determines",26,"female"
78,"1","931","ceases",26,"female"
78,"1","2369","results in",26,"female"
78,"1","1173","produces",26,"female"
78,"1","1475","affects",26,"female"
78,"1","658","halts",26,"female"
78,"1","843","ends",26,"female"
78,"1","651","averts",26,"female"
78,"1","1498","starts",26,"female"
78,"1","1211","stops",26,"female"
78,"1","1208","starts",26,"female"
78,"1","908","influences",26,"female"
78,"1","1080","produces",26,"female"
78,"1","1651","results in",26,"female"
78,"1","1029","determines",26,"female"
78,"1","895","affects",26,"female"
78,"1","683","blocks",26,"female"
78,"1","835","leads to",26,"female"
78,"1","1031","predicts",26,"female"
78,"1","830","avoids",26,"female"
78,"0","3146","precludes",26,"female"
78,"1","1416","avoids",26,"female"
78,"1","1323","affects",26,"female"
78,"1","870","leads to",26,"female"
78,"1","638","influences",26,"female"
78,"1","726","determines",26,"female"
78,"1","1809","results in",26,"female"
78,"1","797","starts",26,"female"
78,"1","538","averts",26,"female"
78,"1","769","produces",26,"female"
78,"1","984","predicts",26,"female"
78,"1","1299","precludes",26,"female"
78,"1","721","blocks",26,"female"
78,"1","686","ceases",26,"female"
78,"1","697","ends",26,"female"
78,"1","834","stops",26,"female"
78,"1","609","halts",26,"female"
78,"1","540","averts",26,"female"
78,"1","803","leads to",26,"female"
78,"1","698","avoids",26,"female"
78,"1","1063","precludes",26,"female"
78,"1","1336","stops",26,"female"
78,"1","602","ceases",26,"female"
78,"1","743","blocks",26,"female"
78,"1","699","halts",26,"female"
78,"1","778","ends",26,"female"
78,"1","608","influences",26,"female"
78,"1","633","averts",26,"female"
78,"1","1147","results in",26,"female"
78,"1","2038","stops",26,"female"
78,"1","731","starts",26,"female"
78,"1","1553","predicts",26,"female"
78,"1","683","produces",26,"female"
78,"1","629","determines",26,"female"
78,"1","1160","affects",26,"female"
78,"1","559","affects",26,"female"
78,"1","1566","starts",26,"female"
78,"1","635","produces",26,"female"
78,"1","512","ceases",26,"female"
78,"1","508","ends",26,"female"
78,"1","996","leads to",26,"female"
78,"1","989","precludes",26,"female"
78,"1","736","influences",26,"female"
78,"1","963","halts",26,"female"
78,"1","1173","results in",26,"female"
78,"1","629","determines",26,"female"
78,"1","1379","predicts",26,"female"
78,"1","772","avoids",26,"female"
78,"1","646","blocks",26,"female"
78,"1","907","stops",26,"female"
78,"1","751","results in",26,"female"
78,"1","1213","affects",26,"female"
78,"1","555","determines",26,"female"
78,"1","580","blocks",26,"female"
78,"1","658","averts",26,"female"
78,"0","1215","precludes",26,"female"
78,"1","849","produces",26,"female"
78,"1","630","ends",26,"female"
78,"1","656","starts",26,"female"
78,"1","642","halts",26,"female"
78,"1","558","ceases",26,"female"
78,"1","624","avoids",26,"female"
78,"1","659","influences",26,"female"
78,"1","635","halts",26,"female"
78,"1","620","avoids",26,"female"
78,"1","693","precludes",26,"female"
78,"1","648","ceases",26,"female"
78,"1","1536","stops",26,"female"
78,"1","686","ends",26,"female"
78,"1","608","blocks",26,"female"
78,"1","573","averts",26,"female"
78,"1","822","predicts",26,"female"
78,"1","704","leads to",26,"female"
78,"1","1026","halts",26,"female"
78,"1","472","avoids",26,"female"
78,"1","736","produces",26,"female"
78,"1","770","influences",26,"female"
78,"1","1226","affects",26,"female"
78,"1","678","blocks",26,"female"
78,"1","740","predicts",26,"female"
78,"1","1006","precludes",26,"female"
78,"1","665","stops",26,"female"
78,"1","978","leads to",26,"female"
78,"1","571","determines",26,"female"
78,"1","677","ceases",26,"female"
78,"1","485","ends",26,"female"
78,"1","504","averts",26,"female"
78,"1","830","starts",26,"female"
78,"1","470","blocks",26,"female"
78,"1","645","results in",26,"female"
78,"1","967","halts",26,"female"
78,"1","630","determines",26,"female"
78,"1","897","starts",26,"female"
78,"1","596","leads to",26,"female"
78,"1","875","produces",26,"female"
78,"1","533","stops",26,"female"
78,"1","549","avoids",26,"female"
78,"1","926","affects",26,"female"
78,"1","629","ceases",26,"female"
78,"1","646","results in",26,"female"
78,"1","698","influences",26,"female"
78,"1","716","precludes",26,"female"
78,"1","808","predicts",26,"female"
78,"1","604","averts",26,"female"
78,"1","1296","predicts",26,"female"
78,"1","611","leads to",26,"female"
78,"1","565","influences",26,"female"
78,"1","558","determines",26,"female"
78,"1","620","ends",26,"female"
78,"1","501","stops",26,"female"
78,"1","834","precludes",26,"female"
78,"1","716","starts",26,"female"
78,"1","663","produces",26,"female"
78,"1","587","ceases",26,"female"
78,"1","1024","results in",26,"female"
78,"1","811","affects",26,"female"
78,"1","715","halts",26,"female"
78,"1","708","influences",26,"female"
78,"1","762","starts",26,"female"
78,"1","587","results in",26,"female"
78,"1","608","blocks",26,"female"
78,"1","1304","determines",26,"female"
78,"1","674","ends",26,"female"
78,"1","663","produces",26,"female"
78,"1","941","affects",26,"female"
78,"1","718","averts",26,"female"
78,"1","573","avoids",26,"female"
78,"1","700","leads to",26,"female"
78,"1","648","predicts",26,"female"
78,"1","1026","affects",26,"female"
78,"1","586","ceases",26,"female"
78,"1","1030","leads to",26,"female"
78,"1","767","starts",26,"female"
78,"1","972","predicts",26,"female"
78,"1","586","produces",26,"female"
78,"1","637","results in",26,"female"
78,"1","556","avoids",26,"female"
78,"1","442","halts",26,"female"
78,"1","486","averts",26,"female"
78,"1","460","blocks",26,"female"
78,"1","705","determines",26,"female"
78,"1","615","influences",26,"female"
78,"1","585","starts",26,"female"
78,"1","606","ends",26,"female"
78,"1","711","predicts",26,"female"
78,"1","698","precludes",26,"female"
78,"1","1067","influences",26,"female"
78,"1","515","stops",26,"female"
78,"1","785","leads to",26,"female"
78,"1","667","ceases",26,"female"
78,"1","461","averts",26,"female"
